187491,u07a1,64,4/9/2017
174556,u08a1,73,4/24/2017
166055,u09a1,83,5/11/2017
105821,u10a1,35,5/26/2017
128902,u01a1,88,1/13/2017
127941,u02a1,62,1/27/2017
126039,u03a1,90,2/1/2017
150111,u04a1,68,2/16/2017
198101,u05a1,100,3/3/2017
156134,u06a1,89,3/18/2017
166055,u07a1,75,4/5/2017
119339,u08a1,62,4/20/2017
158762,u09a1,89,5/7/2017
168921,u10a1,70,5/22/2017
171850,u01a1,100,1/9/2017
119306,u02a1,83,1/23/2017
143150,u03a1,100,2/11/2017
194255,u04a1,47,2/26/2017
149785,u05a1,95,3/13/2017
101993,u06a1,66,3/28/2017
167662,u07a1,100,4/1/2017
109260,u08a1,87,4/16/2017
143150,u09a1,87,5/3/2017
119339,u10a1,73,5/18/2017
198418,u01a1,62,1/5/2017
119096,u02a1,35,1/19/2017
190094,u03a1,66,2/7/2017
135610,u04a1,37,2/22/2017
174556,u05a1,62,3/9/2017
119306,u06a1,87,3/24/2017
166317,u07a1,61,4/11/2017
169069,u08a1,52,4/26/2017
174556,u09a1,69,5/13/2017
111605,u10a1,62,5/28/2017
186946,u01a1,62,1/1/2017
109260,u02a1,58,1/15/2017
109260,u03a1,67,2/3/2017
163013,u04a1,47,2/18/2017
105821,u05a1,73,3/5/2017
102683,u06a1,93,3/20/2017
126847,u07a1,75,4/7/2017
154951,u08a1,71,4/22/2017
119188,u09a1,81,5/9/2017
126847,u10a1,40,5/24/2017
169261,u01a1,53,1/11/2017
125686,u02a1,69,1/25/2017
186946,u03a1,55,2/13/2017
172602,u04a1,78,2/28/2017
184482,u05a1,80,3/1/2017
110640,u06a1,59,3/16/2017
119096,u07a1,89,4/3/2017
189184,u08a1,61,4/18/2017
107071,u09a1,100,5/5/2017
196871,u10a1,64,5/20/2017
118175,u01a1,100,1/7/2017
198101,u02a1,78,1/21/2017
135584,u03a1,73,2/9/2017
187491,u04a1,40,2/24/2017
178988,u05a1,72,3/11/2017
157394,u06a1,92,3/26/2017
168995,u07a1,94,4/13/2017
110640,u08a1,68,4/28/2017
178988,u09a1,61,5/1/2017
158139,u10a1,90,5/16/2017
111605,u01a1,66,1/3/2017
189184,u02a1,35,1/17/2017
156370,u03a1,80,2/5/2017
150101,u04a1,61,2/20/2017
108213,u05a1,91,3/7/2017
156134,u06a1,68,3/22/2017
163013,u07a1,64,4/9/2017
139132,u08a1,83,4/24/2017
107071,u09a1,91,5/11/2017
105821,u10a1,63,5/26/2017
190094,u01a1,99,1/13/2017
158762,u02a1,90,1/27/2017
198101,u03a1,66,2/1/2017
113231,u04a1,75,2/16/2017
157394,u05a1,73,3/3/2017
192055,u06a1,76,3/18/2017
185018,u07a1,50,4/5/2017
168995,u08a1,83,4/20/2017
126039,u09a1,75,5/7/2017
135261,u10a1,93,5/22/2017
133074,u01a1,92,1/9/2017
183882,u02a1,38,1/23/2017
174710,u03a1,62,2/11/2017
164734,u04a1,87,2/26/2017
184482,u05a1,84,3/13/2017
152668,u06a1,56,3/28/2017
150101,u07a1,75,4/1/2017
149785,u08a1,78,4/16/2017
119188,u09a1,53,5/3/2017
167662,u10a1,46,5/18/2017
108213,u01a1,100,1/5/2017
184482,u02a1,89,1/19/2017
109260,u03a1,67,2/7/2017
120046,u04a1,65,2/22/2017
108213,u05a1,60,3/9/2017
174556,u06a1,91,3/24/2017
154951,u07a1,82,4/11/2017
181667,u08a1,88,4/26/2017
148822,u09a1,71,5/13/2017
108570,u10a1,51,5/28/2017
109260,u01a1,80,1/1/2017
119339,u02a1,93,1/15/2017
131080,u03a1,68,2/3/2017
166055,u04a1,96,2/18/2017
187491,u05a1,68,3/5/2017
119096,u06a1,87,3/20/2017
116289,u07a1,64,4/7/2017
186946,u08a1,41,4/22/2017
196871,u09a1,50,5/9/2017
152668,u10a1,57,5/24/2017
143150,u01a1,90,1/11/2017
126039,u02a1,78,1/25/2017
184482,u03a1,67,2/13/2017
102683,u04a1,46,2/28/2017
149785,u05a1,58,3/1/2017
167966,u06a1,47,3/16/2017
174383,u07a1,85,4/3/2017
102683,u08a1,80,4/18/2017
194255,u09a1,100,5/5/2017
116658,u10a1,97,5/20/2017
168921,u01a1,83,1/7/2017
187491,u02a1,75,1/21/2017
187491,u03a1,68,2/9/2017
103853,u04a1,52,2/24/2017
157394,u05a1,59,3/11/2017
168921,u06a1,81,3/26/2017
101988,u07a1,79,4/13/2017
164734,u08a1,73,4/28/2017
171750,u09a1,100,5/1/2017
148822,u10a1,44,5/16/2017
156370,u01a1,60,1/3/2017
135610,u02a1,53,1/17/2017
119096,u03a1,50,2/5/2017
196293,u04a1,76,2/20/2017
101993,u05a1,94,3/7/2017
103853,u06a1,62,3/22/2017
108213,u07a1,79,4/9/2017
148259,u08a1,59,4/24/2017
166317,u09a1,67,5/11/2017
125686,u10a1,80,5/26/2017
168995,u01a1,91,1/13/2017
150101,u02a1,66,1/27/2017
136507,u03a1,82,2/1/2017
186878,u04a1,93,2/16/2017
181667,u05a1,76,3/3/2017
157312,u06a1,87,3/18/2017
180127,u07a1,100,4/5/2017
154951,u08a1,31,4/20/2017
169261,u09a1,88,5/7/2017
166055,u10a1,60,5/22/2017
180127,u01a1,67,1/9/2017
157312,u02a1,87,1/23/2017
185018,u03a1,100,2/11/2017
167662,u04a1,39,2/26/2017
154951,u05a1,75,3/13/2017
138411,u06a1,60,3/28/2017
178988,u07a1,63,4/1/2017
185401,u08a1,81,4/16/2017
185401,u09a1,76,5/3/2017
158139,u10a1,85,5/18/2017
150111,u01a1,85,1/5/2017
119306,u02a1,91,1/19/2017
122892,u03a1,69,2/7/2017
196871,u04a1,81,2/22/2017
135261,u05a1,100,3/9/2017
103853,u06a1,90,3/24/2017
122513,u07a1,100,4/11/2017
119306,u08a1,84,4/26/2017
167662,u09a1,60,5/13/2017
148515,u10a1,83,5/28/2017
133074,u01a1,83,1/1/2017
131080,u02a1,62,1/15/2017
196871,u03a1,58,2/3/2017
135584,u04a1,82,2/18/2017
101993,u05a1,99,3/5/2017
114104,u06a1,44,3/20/2017
126039,u07a1,99,4/7/2017
185018,u08a1,73,4/22/2017
157312,u09a1,100,5/9/2017
135584,u10a1,87,5/24/2017
131080,u01a1,100,1/11/2017
108570,u02a1,48,1/25/2017
176202,u03a1,63,2/13/2017
168995,u04a1,47,2/28/2017
144384,u05a1,97,3/1/2017
103853,u06a1,61,3/16/2017
150111,u07a1,92,4/3/2017
171850,u08a1,77,4/18/2017
186946,u09a1,74,5/5/2017
136507,u10a1,74,5/20/2017
183946,u01a1,61,1/7/2017
192055,u02a1,73,1/21/2017
187491,u03a1,77,2/9/2017
110640,u04a1,82,2/24/2017
165490,u05a1,100,3/11/2017
169261,u06a1,90,3/26/2017
166317,u07a1,59,4/13/2017
150111,u08a1,65,4/28/2017
198101,u09a1,92,5/1/2017
107850,u10a1,87,5/16/2017
180127,u01a1,73,1/3/2017
135584,u02a1,95,1/17/2017
158821,u03a1,66,2/5/2017
119306,u04a1,67,2/20/2017
196871,u05a1,87,3/7/2017
196293,u06a1,37,3/22/2017
110640,u07a1,88,4/9/2017
148515,u08a1,61,4/24/2017
168921,u09a1,100,5/11/2017
194255,u10a1,89,5/26/2017
130301,u01a1,56,1/13/2017
169261,u02a1,67,1/27/2017
116164,u03a1,82,2/1/2017
119188,u04a1,80,2/16/2017
150111,u05a1,93,3/3/2017
148515,u06a1,61,3/18/2017
186946,u07a1,84,4/5/2017
184482,u08a1,85,4/20/2017
116289,u09a1,63,5/7/2017
119096,u10a1,83,5/22/2017
124093,u01a1,73,1/9/2017
196871,u02a1,32,1/23/2017
167662,u03a1,100,2/11/2017
128902,u04a1,87,2/26/2017
126039,u05a1,77,3/13/2017
116164,u06a1,52,3/28/2017
167966,u07a1,93,4/1/2017
195134,u08a1,80,4/16/2017
108213,u09a1,66,5/3/2017
156134,u10a1,30,5/18/2017
158139,u01a1,88,1/5/2017
131080,u02a1,97,1/19/2017
149785,u03a1,63,2/7/2017
116289,u04a1,36,2/22/2017
167662,u05a1,74,3/9/2017
119096,u06a1,78,3/24/2017
156370,u07a1,89,4/11/2017
198101,u08a1,83,4/26/2017
111605,u09a1,74,5/13/2017
118175,u10a1,51,5/28/2017
119306,u01a1,71,1/1/2017
158821,u02a1,62,1/15/2017
138411,u03a1,85,2/3/2017
109260,u04a1,74,2/18/2017
135500,u05a1,81,3/5/2017
120046,u06a1,68,3/20/2017
144384,u07a1,81,4/7/2017
130301,u08a1,61,4/22/2017
198101,u09a1,87,5/9/2017
102683,u10a1,60,5/24/2017
139132,u01a1,64,1/11/2017
122513,u02a1,61,1/25/2017
102683,u03a1,63,2/13/2017
127941,u04a1,87,2/28/2017
185401,u05a1,82,3/1/2017
163013,u06a1,33,3/16/2017
183882,u07a1,61,4/3/2017
167662,u08a1,45,4/18/2017
130301,u09a1,100,5/5/2017
109260,u10a1,65,5/20/2017
174556,u01a1,78,1/7/2017
156370,u02a1,82,1/21/2017
187491,u03a1,93,2/9/2017
108570,u04a1,36,2/24/2017
171850,u05a1,71,3/11/2017
135584,u06a1,54,3/26/2017
165490,u07a1,94,4/13/2017
104228,u08a1,40,4/28/2017
148515,u09a1,84,5/1/2017
135584,u10a1,48,5/16/2017
142327,u01a1,81,1/3/2017
158762,u02a1,54,1/17/2017
130301,u03a1,89,2/5/2017
158139,u04a1,81,2/20/2017
167966,u05a1,70,3/7/2017
168995,u06a1,76,3/22/2017
169069,u07a1,91,4/9/2017
157394,u08a1,75,4/24/2017
122892,u09a1,75,5/11/2017
183946,u10a1,44,5/26/2017
148822,u01a1,76,1/13/2017
130301,u02a1,85,1/27/2017
154951,u03a1,68,2/1/2017
175836,u04a1,64,2/16/2017
166317,u05a1,100,3/3/2017
114104,u06a1,46,3/18/2017
168995,u07a1,87,4/5/2017
196871,u08a1,58,4/20/2017
122513,u09a1,84,5/7/2017
109260,u10a1,62,5/22/2017
163013,u01a1,70,1/9/2017
183946,u02a1,39,1/23/2017
122513,u03a1,62,2/11/2017
119306,u04a1,79,2/26/2017
126039,u05a1,73,3/13/2017
184482,u06a1,79,3/28/2017
119096,u07a1,83,4/1/2017
108570,u08a1,55,4/16/2017
181667,u09a1,79,5/3/2017
175836,u10a1,37,5/18/2017
174383,u01a1,81,1/5/2017
149785,u02a1,84,1/19/2017
181667,u03a1,97,2/7/2017
174710,u04a1,30,2/22/2017
116164,u05a1,64,3/9/2017
158762,u06a1,77,3/24/2017
119188,u07a1,70,4/11/2017
139132,u08a1,79,4/26/2017
126847,u09a1,83,5/13/2017
167662,u10a1,67,5/28/2017
107071,u01a1,79,1/1/2017
107850,u02a1,52,1/15/2017
157394,u03a1,56,2/3/2017
127941,u04a1,84,2/18/2017
198418,u05a1,70,3/5/2017
142327,u06a1,55,3/20/2017
109260,u07a1,54,4/7/2017
103853,u08a1,75,4/22/2017
154951,u09a1,63,5/9/2017
104228,u10a1,75,5/24/2017
171850,u01a1,100,1/11/2017
158139,u02a1,62,1/25/2017
135610,u03a1,100,2/13/2017
148822,u04a1,79,2/28/2017
158821,u05a1,79,3/1/2017
185018,u06a1,34,3/16/2017
108213,u07a1,93,4/3/2017
165490,u08a1,58,4/18/2017
135610,u09a1,81,5/5/2017
135610,u10a1,61,5/20/2017
158139,u01a1,91,1/7/2017
110640,u02a1,36,1/21/2017
158821,u03a1,68,2/9/2017
148822,u04a1,42,2/24/2017
135610,u05a1,86,3/11/2017
130301,u06a1,51,3/26/2017
167966,u07a1,77,4/13/2017
124093,u08a1,38,4/28/2017
107071,u09a1,86,5/1/2017
119306,u10a1,69,5/16/2017
158139,u01a1,58,1/3/2017
171850,u02a1,54,1/17/2017
196293,u03a1,68,2/5/2017
189184,u04a1,91,2/20/2017
116164,u05a1,88,3/7/2017
105821,u06a1,46,3/22/2017
116164,u07a1,79,4/9/2017
174556,u08a1,47,4/24/2017
108570,u09a1,67,5/11/2017
102683,u10a1,61,5/26/2017
